"","HVA1","HVA2","HVA3","HVA4","HVA5","HVA6","HVAK1","HVAK2","HVAK3","HVAK4","HVAK5","HVAK6"
"peak20779",4.89294746698565,9.47088392172026,7.82800236617869,13.332003490661,0,7.23035169496218,24.1218642890378,20.7403215787611,11.5741848653768,17.9504621516604,26.3008506391539,32.6417926439691
"peak20799",21.5289688547369,35.989358902537,34.6668676216485,19.7511162824608,0,0,54.5154132932253,58.072900420531,11.5741848653768,0.854783911983828,9.79835612046908,6.38643769121134
"peak20846",11.7430739207656,13.2592374904084,11.1828605231124,6.91289069886127,0,2.41011723165406,7.71899657249208,11.7528488946313,23.1483697307536,14.5313265037251,8.76695021305129,10.6440628186856
"peak20852",0.489294746698565,0,2.23657210462248,1.97511162824608,4.529867592136,0,12.0609321445189,2.07403215787611,4.62967394615071,11.9669747677736,12.8925738427225,43.2858554626546
"peak20853",16.6360213877512,17.0475910590965,26.8388652554698,22.2200058177684,9.05973518427201,4.82023446330812,60.3046607225944,47.7027396311504,23.1483697307536,17.9504621516604,39.7091274355852,24.836146576933
"peak20925",10.2751896806699,37.883535686881,25.7205792031586,10.8631139553534,0,0,43.9017930060487,69.1344052625369,6.94451091922607,0,20.1124151946471,6.38643769121134
"peak20928",3.42506322688996,1.89417678434405,0,8.39422442004583,0,0,1.44731185734227,0.691344052625369,13.8890218384521,31.6270047434016,16.5024945186848,31.9321884560567
"peak20945",10.2751896806699,1.89417678434405,0,7.90044651298431,4.529867592136,9.64046892661625,0.482437285780755,0.691344052625369,16.2038588115275,12.8217586797574,13.9239797501403,30.5129800802319
"peak20951",41.1007587226795,79.5554249424502,50.3228723540059,68.6351290815512,22.64933796068,14.4607033899244,109.030826586451,76.7391898414159,108.797337734542,146.168048949235,113.454649815958,147.597671085773
"peak20952",92.4767071260289,75.7670713737621,36.903439726271,194.054717475177,4.529867592136,69.8933997179678,70.918281009771,41.4806431575221,196.761142711405,433.375443375801,334.175514003367,352.673281392448
"peak20953",44.5258219495694,53.0369499616334,62.6240189294296,62.7097941968129,0,9.64046892661625,68.988531866648,69.8257493151622,50.9264134076578,51.2870347190297,95.4050464361463,60.3163559725515
"peak20954",34.2506322688996,87.1321320798264,40.2582978832047,57.2782372191362,90.59735184272,65.0731652546597,62.2344098657174,58.7642444731563,71.759946165336,159.844591540976,73.2298194266637,121.342316133015
"peak20955",42.5686429627752,56.8253035303215,24.6022931508473,70.1164628027357,13.589602776408,43.3821101697731,49.6910404354178,36.6412347891445,39.3522285422811,147.877616773202,92.3108287138929,91.5389402406958
"peak20956",15.6574318943541,49.2485963929453,25.7205792031586,19.7511162824608,4.529867592136,0,34.7354845762144,23.5056977892625,23.1483697307536,24.788733447531,26.3008506391539,42.5762512747423
"peak21002",17.1253161344498,28.4126517651608,29.0754373600923,24.688895353076,0,2.41011723165406,121.57419601675,77.4305338940413,34.7225545961303,52.1418186310135,43.8347510652564,51.0915015296907
"peak21003",144.831245022775,261.396396239479,312.001808594837,361.445427969032,49.828543513496,272.343247176909,581.819366651591,415.497775627846,347.225545961303,797.513389880911,575.524496339131,655.674269631031
"peak21006",7.33942120047848,13.2592374904084,13.4194326277349,11.3568918624149,4.529867592136,2.41011723165406,41.0071692913642,20.7403215787611,13.8890218384521,23.0791656235633,21.1438211020649,34.0610010197938
"peak21047",177.124698304881,168.581733806621,235.958357037672,151.589817467886,18.119470368544,45.7922274014272,99.3820808708356,115.454456788437,229.16886033446,219.679465379844,176.886113122152,154.693712964897
"peak21069",2.93576848019139,7.57670713737621,5.59143026155621,9.38178023416887,0,0,7.23655928671133,4.83940836837758,18.5186957846029,37.6104921272884,12.3768708890136,25.5457507648454
"peak21075",4.89294746698565,5.68253035303215,3.35485815693373,10.8631139553534,0,0,9.6487457156151,7.60478457887905,34.7225545961303,35.9009243033208,16.5024945186848,28.3841675164948
"peak21086",7.82871594717705,22.7301214121286,15.6560047323574,40.4897883790446,31.709073144952,21.6910550848866,38.5949828624604,22.1230096840118,43.9819024884318,39.3200599512561,29.3950683614073,40.4474387110051
"peak21111",3.42506322688996,13.2592374904084,14.5377186800461,11.8506697694765,9.05973518427201,7.23035169496218,17.3677422881072,15.9009132103835,9.25934789230143,24.788733447531,20.1124151946471,14.1920837582474
"peak21113",12.2323686674641,17.0475910590965,21.2474349939136,9.38178023416887,0,2.41011723165406,41.9720438629257,36.6412347891445,37.0373915692057,6.83827129587062,10.314059074178,7.80564606703608
"peak21149",10.2751896806699,11.3650607060643,14.5377186800461,22.2200058177684,0,0,27.0164880037223,19.3576334735103,0,11.9669747677736,38.1620185744585,16.3208963219845
"peak21199",10.2751896806699,17.0475910590965,4.47314420924497,19.2573383753993,9.05973518427201,19.2809378532325,2.41218642890378,4.83940836837758,20.8335327576782,70.9470646946577,24.7537417780272,33.3513968318814
"peak21227",6.36083170708135,5.68253035303215,13.4194326277349,20.2448941895223,9.05973518427201,2.41011723165406,13.0258067160804,8.98747268412979,2.31483697307536,34.1913564793531,23.2066329169005,9.22485444286082
"peak21233",4.89294746698565,17.0475910590965,7.82800236617869,10.8631139553534,0,2.41011723165406,20.7448032885725,16.5922572630088,2.31483697307536,17.9504621516604,17.5339004261026,42.5762512747423
"peak21240",98.8375388331102,619.395808480505,682.154491909858,178.74760235627,4.529867592136,16.8708206215784,852.466683974594,670.603731046607,196.761142711405,144.458481125267,237.223358706094,137.663212455
"peak21241",3.91435797358852,11.3650607060643,17.8925768369799,3.45644534943063,0,0,27.9813625752838,27.6537621050147,6.94451091922607,11.1121908557898,13.4082767964314,12.7728753824227
"peak21244",9.78589493397131,5.68253035303215,3.35485815693373,15.3071151189071,0,2.41011723165406,3.85949828624604,4.83940836837758,4.62967394615071,33.3365725673693,54.1488101394344,36.1898135835309
"peak21248",13.2109581608613,20.8359446277846,31.3120094647148,53.3280139626441,4.529867592136,62.6630480230056,52.1032268643215,46.3200515258997,39.3522285422811,238.484711443488,101.077778926944,130.567170575876
"peak21274",12.2323686674641,13.2592374904084,8.94628841848994,69.1289069886127,0,19.2809378532325,23.1569897174762,9.67881673675516,18.5186957846029,80.3496877264798,40.2248303892941,68.1220020395876
"peak21322",1.95717898679426,5.68253035303215,1.11828605231124,11.3568918624149,0,2.41011723165406,0.482437285780755,1.38268810525074,2.31483697307536,27.3530851834825,12.3768708890136,36.8994177714433
"peak21333",5.87153696038278,9.47088392172026,11.1828605231124,18.2697825612762,0,14.4607033899244,9.6487457156151,10.3701607893805,4.62967394615071,41.0296277752237,17.0181974723937,33.3513968318814
"peak21335",1.95717898679426,1.89417678434405,0,8.88800232710735,0,0,1.92974914312302,0.691344052625369,18.5186957846029,34.1913564793531,18.0496033798115,36.1898135835309
"peak21336",1.95717898679426,18.9417678434405,21.2474349939136,49.3777907061519,0,0,68.5060945808672,44.2460193680236,18.5186957846029,17.9504621516604,40.2248303892941,30.5129800802319
"peak21344",4.40365272028709,17.0475910590965,10.0645744708012,12.8382255835995,0,2.41011723165406,25.56917614638,20.7403215787611,11.5741848653768,13.6765425917412,22.1752270094827,15.6112921340722
"peak21364",12.7216634141627,35.989358902537,32.430295517026,35.5520093084294,4.529867592136,0,73.3304674386748,40.7892991048967,16.2038588115275,58.9800899268841,65.4942751210302,44.7050638384794
"peak21368",5.87153696038278,15.1534142747524,11.1828605231124,31.6017860519372,0,0,20.2623660027917,17.9749453682596,18.5186957846029,36.7557082153046,53.6331071857255,34.0610010197938
"peak21385",4.40365272028709,1.89417678434405,6.70971631386745,21.2324500036453,0,4.82023446330812,5.30681014358831,2.07403215787611,9.25934789230143,34.1913564793531,37.1306126670407,24.836146576933
"peak21393",7.82871594717705,22.7301214121286,21.2474349939136,5.92533488473823,0,0,52.1032268643215,31.1104823681416,2.31483697307536,1.70956782396766,7.73554430563349,6.38643769121134
"peak21502",9.78589493397131,1.89417678434405,13.4194326277349,21.2324500036453,4.529867592136,12.0505861582703,35.7003591477759,23.5056977892625,13.8890218384521,22.2243817115795,34.5520978984962,29.0937717044072
"peak21553",16.1467266410527,37.883535686881,34.6668676216485,37.5271209366755,0,4.82023446330812,39.0774201482412,33.1845145260177,20.8335327576782,46.1583312471267,39.7091274355852,47.5434805901289
"peak21582",5.38224221368422,1.89417678434405,4.47314420924497,8.39422442004583,27.179205552816,38.561875706465,8.20143385827284,2.76537621050147,18.5186957846029,36.7557082153046,4.12562362967119,22.7073340131959
"peak21587",10.2751896806699,7.57670713737621,7.82800236617869,24.1951174460144,0,2.41011723165406,26.0516134321608,15.9009132103835,20.8335327576782,12.8217586797574,18.5653063335204,9.22485444286082
"peak21590",19.5717898679426,37.883535686881,36.903439726271,38.020898843737,0,7.23035169496218,74.2953420102363,54.6161801574041,9.25934789230143,11.1121908557898,14.4396827038492,11.3536670065979
"peak21620",4.40365272028709,0,0,28.1453407025066,0,2.41011723165406,4.82437285780755,8.29612863150442,6.94451091922607,53.8513864549811,67.5570869358658,46.1242722143041
"peak21629",10.7644844273684,11.3650607060643,5.59143026155621,19.7511162824608,4.529867592136,0,10.6136202871766,18.666289420885,27.7780436769043,23.9339495355472,29.9107713151162,23.4169382011082
"peak21630",11.7430739207656,43.5660660399132,16.7742907846686,21.2324500036453,0,7.23035169496218,12.0609321445189,11.7528488946313,50.9264134076578,85.4783911983828,42.2876422041297,44.7050638384794
"peak21632",12.7216634141627,13.2592374904084,13.4194326277349,36.5395651225524,0,28.9214067798487,22.1921151459147,17.2836013156342,27.7780436769043,96.5905820541725,62.9157603524857,46.1242722143041
"peak21633",19.5717898679426,28.4126517651608,12.3011465754237,15.8008930259686,0,0,18.3326168596687,22.1230096840118,23.1483697307536,33.3365725673693,36.6149097133318,26.2553549527577
"peak21675",7.33942120047848,1.89417678434405,4.47314420924497,14.3195593047841,0,7.23035169496218,1.44731185734227,1.38268810525074,18.5186957846029,29.0626530074501,9.79835612046908,36.8994177714433
"peak21680",65.0762013109092,30.3068285495048,51.4411584063171,248.370287251944,22.64933796068,0,98.8996435850548,82.2699422624189,99.5379898422403,229.082088411666,468.773984921389,290.937717044072
"peak21688",12.2323686674641,17.0475910590965,60.3874468248071,32.0955639589988,4.529867592136,2.41011723165406,142.318999305323,113.38042463056,23.1483697307536,8.54783911983828,27.8479595002806,10.6440628186856
"peak21731",9.78589493397131,15.1534142747524,23.4840070985361,17.7760046542147,0,0,17.3677422881072,21.4316656313864,18.5186957846029,11.9669747677736,14.4396827038492,8.51525025494845
"peak21740",5.87153696038278,3.7883535686881,7.82800236617869,9.87555814123039,0,12.0505861582703,17.8501795738879,8.98747268412979,4.62967394615071,21.3695977995957,21.6595240557738,29.0937717044072
"peak21749",5.87153696038278,28.4126517651608,13.4194326277349,16.7884488400917,4.529867592136,2.41011723165406,39.0774201482412,31.801826420767,11.5741848653768,20.5148138876119,21.1438211020649,17.7401046978093
"peak21750",17.1253161344498,30.3068285495048,16.7742907846686,34.5644534943063,4.529867592136,0,27.498925289503,30.4191383155162,16.2038588115275,48.7226829830782,36.0992067596229,56.0587308450773
"peak21753",17.1253161344498,18.9417678434405,8.94628841848994,53.8217918697056,13.589602776408,4.82023446330812,23.639427003257,18.666289420885,32.407717623055,88.8975268463181,86.1223932693862,83.7332941736598
"peak21761",13.2109581608613,15.1534142747524,6.70971631386745,52.8342360555826,0,16.8708206215784,37.1476710051181,29.0364502102655,81.0192940576375,138.47499374138,108.813323232578,130.567170575876
"peak21765",22.507558348134,30.3068285495048,35.7851536739597,84.9298000145813,27.179205552816,53.0225790963894,51.6207895785408,51.8508039469026,57.8709243268839,115.395828117817,121.190194121591,130.567170575876
"peak21832",7.82871594717705,7.57670713737621,5.59143026155621,17.2822267471532,0,0,14.4731185734227,14.5182251051327,16.2038588115275,20.5148138876119,27.3322565465717,22.7073340131959
"peak21872",4.89294746698565,11.3650607060643,6.70971631386745,31.1080081448757,0,4.82023446330812,20.2623660027917,8.98747268412979,13.8890218384521,68.3827129587062,50.0231865097632,51.8011057176031
"peak21874",8.31801069387561,7.57670713737621,3.35485815693373,16.2946709330301,0,0,27.0164880037223,26.271073999764,0,11.1121908557898,12.8925738427225,8.51525025494845
"peak21949",16.1467266410527,15.1534142747524,21.2474349939136,32.5893418660603,4.529867592136,12.0505861582703,17.3677422881072,18.666289420885,16.2038588115275,141.894129389315,83.0281755471328,111.407857502242
"peak21950",16.1467266410527,9.47088392172026,12.3011465754237,41.9711221002291,0,7.23035169496218,12.5433694302996,10.3701607893805,27.7780436769043,73.5114164306092,60.3372455839412,43.995459650567
"peak21951",30.8255690420096,30.3068285495048,19.0108628892911,127.394700021872,31.709073144952,43.3821101697731,66.5763454377442,33.8758585786431,55.5560873538086,305.157856578226,188.747281057457,237.007798762732
"peak21954",31.3148637887082,32.2010053338489,46.9680141970722,99.7431372264269,0,24.1011723165406,80.5670267253861,87.1093506307964,69.4451091922607,69.23749687069,108.813323232578,85.1525025494845
"peak21963",4.89294746698565,5.68253035303215,2.23657210462248,15.8008930259686,0,0,9.16630842983435,7.60478457887905,4.62967394615071,31.6270047434016,41.7719392504208,20.5785214494588
"peak21966",1.95717898679426,0,1.11828605231124,11.3568918624149,0,0,1.92974914312302,2.07403215787611,2.31483697307536,20.5148138876119,16.5024945186848,17.7401046978093
"peak21967",4.89294746698565,1.89417678434405,3.35485815693373,7.40666860592279,0,2.41011723165406,6.75412200093057,5.53075242100295,0,16.2408943276927,17.5339004261026,11.3536670065979
"peak21997",14.1895476542584,17.0475910590965,31.3120094647148,28.1453407025066,4.529867592136,2.41011723165406,14.9555558592034,17.2836013156342,18.5186957846029,11.1121908557898,28.8793654076984,7.09604187912371
"peak22002",8.31801069387561,24.6242981964727,32.430295517026,21.7262279107068,9.05973518427201,4.82023446330812,31.3584235757491,23.5056977892625,23.1483697307536,12.8217586797574,23.2066329169005,26.2553549527577
"peak22004",24.4647373349283,17.0475910590965,59.2691607724958,28.1453407025066,4.529867592136,19.2809378532325,58.3749115794714,64.2949968941593,34.7225545961303,53.8513864549811,31.4578801762428,75.9276481066237
"peak22013",50.8866536566508,54.9311267459775,61.5057328771183,165.415598865609,9.05973518427201,120.505861582703,90.2157724410012,58.7642444731563,131.945707465295,308.576992226162,171.729083585063,148.307275273686
"peak22043",17.1253161344498,5.68253035303215,29.0754373600923,70.6102407097973,9.05973518427201,19.2809378532325,28.9462371468453,39.406610999646,23.1483697307536,65.8183612227547,106.234808464033,78.0564606703608
"peak22080",28.3790953085168,22.7301214121286,16.7742907846686,66.1662395462436,4.529867592136,4.82023446330812,28.9462371468453,21.4316656313864,23.1483697307536,93.1714464062372,121.7058970753,109.279044938505
"peak22153",15.1681371476555,15.1534142747524,14.5377186800461,53.8217918697056,4.529867592136,0,25.56917614638,24.1970418418879,11.5741848653768,44.448763423159,67.5570869358658,23.4169382011082
"peak22160",19.5717898679426,28.4126517651608,31.3120094647148,136.282702348979,18.119470368544,91.5844548028543,54.5154132932253,33.1845145260177,18.5186957846029,93.1714464062372,89.7323139453485,59.6067517846392
"peak22197",65.0762013109092,53.0369499616334,44.7314420924497,153.071151189071,13.589602776408,79.533868644584,86.8387114405359,63.6036528415339,62.5005982730346,304.303072666243,278.479595002806,202.237193555026
"peak22207",8.80730544057418,3.7883535686881,4.47314420924497,14.8133372118456,4.529867592136,7.23035169496218,1.92974914312302,2.76537621050147,16.2038588115275,49.577466895062,26.3008506391539,34.0610010197938
"peak22213",11.7430739207656,15.1534142747524,10.0645744708012,19.2573383753993,4.529867592136,9.64046892661625,11.5784948587381,13.8268810525074,30.0928806499796,34.1913564793531,27.8479595002806,32.6417926439691
"peak22214",13.7002529075598,9.47088392172026,12.3011465754237,28.1453407025066,4.529867592136,0,22.6745524316955,16.5922572630088,6.94451091922607,15.3861104157089,15.9867915649759,18.4497088857216
"peak22246",23.4861478415311,32.2010053338489,25.7205792031586,23.2075616318914,0,4.82023446330812,22.1921151459147,18.666289420885,32.407717623055,5.98348738388679,25.2694447317361,21.9977298252835
"peak22247",2.44647373349283,62.5078338833537,36.903439726271,4.44400116355367,0,0,59.3397861510329,44.937363420649,0,0.854783911983828,2.5785147685445,0.709604187912371
"peak22258",21.5289688547369,66.2961874520418,78.2800236617869,35.5520093084294,0,0,105.653765585985,87.1093506307964,37.0373915692057,29.917436919434,64.4628692136124,38.318626147268
"peak22264",5.38224221368422,20.8359446277846,23.4840070985361,14.8133372118456,0,2.41011723165406,36.1827964335566,27.6537621050147,4.62967394615071,6.83827129587062,20.628118148356,4.25762512747422
"peak22315",4.40365272028709,7.57670713737621,4.47314420924497,17.7760046542147,0,12.0505861582703,10.1311830013959,5.53075242100295,9.25934789230143,52.1418186310135,33.5206919910784,29.8033758923196
"peak22335",33.2720427755024,53.0369499616334,51.4411584063171,39.9960104719831,9.05973518427201,16.8708206215784,41.9720438629257,69.1344052625369,90.2786419499389,170.101998484782,140.786906362529,167.46658834732
"peak22337",9.78589493397131,22.7301214121286,11.1828605231124,23.2075616318914,0,2.41011723165406,21.709677860134,16.5922572630088,11.5741848653768,36.7557082153046,31.4578801762428,53.9299182813402
"peak22373",9.78589493397131,13.2592374904084,16.7742907846686,27.1577848883836,0,0,37.1476710051181,38.7152669470206,16.2038588115275,14.5313265037251,50.5388894634721,14.1920837582474
"peak22406",3.42506322688996,0,5.59143026155621,6.91289069886127,0,0,2.41218642890378,1.38268810525074,16.2038588115275,9.4026230318221,25.2694447317361,26.9649591406701
"peak22437",37.186400749091,26.5184749808167,53.6777305109396,98.2618035052423,4.529867592136,2.41011723165406,87.3211487263167,71.8997814730383,23.1483697307536,45.3035473351429,66.0099780747391,31.2225842681443
"peak22451",14.1895476542584,18.9417678434405,12.3011465754237,26.664006981322,0,4.82023446330812,29.9111117184068,24.1970418418879,9.25934789230143,15.3861104157089,36.6149097133318,20.5785214494588
"peak22536",15.1681371476555,26.5184749808167,22.3657210462248,26.1702290742605,4.529867592136,0,15.4379931449842,13.8268810525074,20.8335327576782,19.660029975628,52.0859983245988,34.7706052077062
"peak22545",8.31801069387561,9.47088392172026,17.8925768369799,44.9337895425983,0,16.8708206215784,30.8759862899683,26.271073999764,16.2038588115275,51.2870347190297,35.0678008522051,30.5129800802319
"peak22571",65.5654960576078,123.121490982363,49.2045863016946,102.212026761734,9.05973518427201,9.64046892661625,65.6114708661827,27.6537621050147,18.5186957846029,33.3365725673693,31.9735831299517,21.2881256373711
"peak22608",6.85012645377992,5.68253035303215,19.0108628892911,18.7635604683377,0,0,40.0422947198027,18.666289420885,9.25934789230143,10.2574069438059,19.0810092872293,11.3536670065979
"peak22625",17.1253161344498,34.0951821181929,24.6022931508473,29.6266744236912,4.529867592136,12.0505861582703,54.9978505790061,55.3075242100295,25.4632067038289,42.7391955991914,38.1620185744585,34.0610010197938
"peak22646",17.6146108811484,18.9417678434405,24.6022931508473,25.1826732601375,0,2.41011723165406,28.4637998610646,34.5672026312684,18.5186957846029,42.7391955991914,34.0363949447873,21.2881256373711
"peak22720",47.4615904297608,79.5554249424502,54.7960165632509,135.295146534856,18.119470368544,21.6910550848866,167.888175451703,139.651498630324,97.223152869165,322.253534817903,95.9207493898552,309.387425929794
"peak22761",234.861478415311,276.549810514232,357.851536739597,988.543369937162,58.888278697768,260.292661018639,228.192836174297,221.921440892743,738.432994411039,2178.84419164678,975.709988417237,1428.4332302676
"peak22762",11.7430739207656,34.0951821181929,40.2582978832047,7.90044651298431,0,0,19.779928717011,42.1719872101475,23.1483697307536,5.12870347190297,9.28265316676018,2.83841675164948
"peak22775",6.36083170708135,18.9417678434405,17.8925768369799,6.41911279179975,0,7.23035169496218,34.7354845762144,20.7403215787611,0,6.83827129587062,6.70413839821569,5.67683350329897
"peak22776",19.082495121244,30.3068285495048,36.903439726271,32.0955639589988,0,33.7416412431569,41.4896065771449,36.6412347891445,18.5186957846029,20.5148138876119,21.1438211020649,17.7401046978093
"peak22800",12.7216634141627,35.989358902537,33.5485815693373,24.1951174460144,4.529867592136,2.41011723165406,43.419355720268,40.0979550522714,4.62967394615071,10.2574069438059,30.4264742688251,16.3208963219845
"peak22819",22.0182636014354,17.0475910590965,26.8388652554698,37.5271209366755,0,4.82023446330812,46.3139794349525,39.406610999646,23.1483697307536,37.6104921272884,61.8843544450679,31.9321884560567
"peak22837",16.1467266410527,15.1534142747524,11.1828605231124,53.3280139626441,9.05973518427201,4.82023446330812,16.4028677165457,11.0615048420059,32.407717623055,68.3827129587062,87.153799176804,79.4756690461855
"peak22904",12.2323686674641,5.68253035303215,6.70971631386745,48.8840127990904,4.529867592136,9.64046892661625,20.7448032885725,14.5182251051327,4.62967394615071,82.9140394624313,62.4000573987768,48.2530847780412
"peak22920",11.253779174067,17.0475910590965,15.6560047323574,14.3195593047841,4.529867592136,7.23035169496218,15.4379931449842,22.1230096840118,25.4632067038289,17.9504621516604,6.70413839821569,5.67683350329897
"peak22949",7.82871594717705,7.57670713737621,2.23657210462248,18.7635604683377,0,0,4.3419355720268,3.45672026312684,13.8890218384521,31.6270047434016,34.0363949447873,32.6417926439691
"peak22962",16.1467266410527,7.57670713737621,10.0645744708012,15.8008930259686,0,0,15.4379931449842,6.91344052625369,4.62967394615071,27.3530851834825,13.9239797501403,12.0632711945103
"peak22969",15.6574318943541,15.1534142747524,25.7205792031586,29.1328965166296,0,14.4607033899244,15.9204304307649,25.5797299471386,23.1483697307536,24.788733447531,51.054592417181,19.159313073634
"peak23010",1.4678842400957,1.89417678434405,2.23657210462248,27.6515627954451,0,2.41011723165406,7.71899657249208,1.38268810525074,9.25934789230143,11.9669747677736,34.5520978984962,21.2881256373711
"peak23014",3.91435797358852,41.6718892555691,31.3120094647148,21.7262279107068,0,2.41011723165406,67.058782723525,69.8257493151622,11.5741848653768,11.9669747677736,24.2380388243183,14.1920837582474
"peak23041",2.44647373349283,0,0,3.95022325649215,0,0,1.92974914312302,2.07403215787611,0,0,1.5471088611267,4.25762512747422
"peak23045",1.95717898679426,1.89417678434405,1.11828605231124,2.96266744236912,0,0,1.44731185734227,0.691344052625369,0,5.12870347190297,2.0628118148356,4.9672293153866
"peak23047",3.42506322688996,13.2592374904084,7.82800236617869,6.91289069886127,0,2.41011723165406,3.37706100046529,4.14806431575221,0,4.27391955991914,6.18843544450679,5.67683350329897
"peak23092",20.5503793613397,17.0475910590965,27.9571513077811,40.9835662861061,54.358411105632,62.6630480230056,27.9813625752838,32.4931704733923,90.2786419499389,139.329777653364,52.0859983245988,64.5739811000257
"peak23103",1.4678842400957,22.7301214121286,6.70971631386745,3.45644534943063,0,0,7.23655928671133,7.60478457887905,16.2038588115275,9.4026230318221,8.25124725934239,9.22485444286082
"peak23104",18.1039056278469,3.7883535686881,10.0645744708012,24.1951174460144,0,7.23035169496218,13.5082440018611,13.135536999882,48.6115764345825,121.379315501704,63.4314633061946,79.4756690461855
"peak23134",2.44647373349283,18.9417678434405,14.5377186800461,8.39422442004583,0,0,28.9462371468453,18.666289420885,4.62967394615071,10.2574069438059,13.4082767964314,8.51525025494845
"peak23146",12.2323686674641,24.6242981964727,16.7742907846686,20.2448941895223,0,2.41011723165406,32.8057354330913,32.4931704733923,46.2967394615071,10.2574069438059,31.4578801762428,44.7050638384794
"peak23153",12.2323686674641,24.6242981964727,34.6668676216485,24.688895353076,0,16.8708206215784,48.7261658638563,40.7892991048967,30.0928806499796,30.7722208314178,75.8083341952082,46.1242722143041
"peak23169",10.2751896806699,20.8359446277846,12.3011465754237,24.1951174460144,4.529867592136,4.82023446330812,9.6487457156151,12.4441929472566,18.5186957846029,32.4817886553854,37.1306126670407,24.1265423890206
"peak23174",8.80730544057418,11.3650607060643,20.1291489416024,15.3071151189071,0,0,23.1569897174762,31.801826420767,6.94451091922607,11.1121908557898,28.8793654076984,4.25762512747422
"peak23182",4.89294746698565,3.7883535686881,7.82800236617869,26.1702290742605,4.529867592136,0,9.6487457156151,8.29612863150442,6.94451091922607,31.6270047434016,68.5884928432836,41.1570428989175
"peak23192",18.1039056278469,5.68253035303215,8.94628841848994,93.3240244346271,4.529867592136,50.6124618647353,8.20143385827284,8.29612863150442,2.31483697307536,14.5313265037251,9.28265316676018,6.38643769121134
"peak23197",5.87153696038278,5.68253035303215,14.5377186800461,35.5520093084294,0,0,14.9555558592034,20.7403215787611,2.31483697307536,20.5148138876119,46.9289687875098,39.0282303351804
"peak23207",10.7644844273684,51.1427731772894,35.7851536739597,24.1951174460144,0,0,85.3913995831936,58.072900420531,32.407717623055,4.27391955991914,19.5967122409382,12.7728753824227
"peak23214",4.89294746698565,7.57670713737621,5.59143026155621,6.41911279179975,4.529867592136,2.41011723165406,2.41218642890378,4.83940836837758,9.25934789230143,27.3530851834825,21.6595240557738,11.3536670065979
"peak23233",15.1681371476555,9.47088392172026,6.70971631386745,68.6351290815512,18.119470368544,31.3315240115028,13.9906812876419,13.135536999882,23.1483697307536,108.557556821946,61.8843544450679,101.473398871469
"peak23235",0.489294746698565,0,0,4.44400116355367,194.784306461848,67.4832824863137,0,0,0,9.4026230318221,2.0628118148356,7.80564606703608
"peak23274",31.3148637887082,83.3437785111383,86.1080260279656,111.593806995903,9.05973518427201,26.5112895481947,199.246599027452,126.515961630442,50.9264134076578,168.392430660814,117.06457049192,156.822525528634
"peak23285",6.85012645377992,11.3650607060643,15.6560047323574,17.7760046542147,0,0,16.4028677165457,17.9749453682596,4.62967394615071,48.7226829830782,28.8793654076984,42.5762512747423
"peak23304",50.8866536566508,81.4496017267942,76.0434515571645,121.469365137134,0,2.41011723165406,91.1806470125627,67.7517171572861,74.0747831384114,37.6104921272884,91.2794228064752,55.3491266571649
"peak23312",11.7430739207656,17.0475910590965,10.0645744708012,28.1453407025066,0,2.41011723165406,52.5856641501023,24.1970418418879,23.1483697307536,29.917436919434,39.1934244818763,36.8994177714433
"peak23320",6.85012645377992,11.3650607060643,13.4194326277349,27.6515627954451,4.529867592136,0,20.2623660027917,13.135536999882,11.5741848653768,18.8052460636442,21.6595240557738,21.2881256373711
"peak23321",12.7216634141627,5.68253035303215,6.70971631386745,17.7760046542147,4.529867592136,2.41011723165406,9.6487457156151,7.60478457887905,9.25934789230143,25.6435173595148,23.2066329169005,15.6112921340722
"peak23387",29.8469795486125,41.6718892555691,62.6240189294296,49.8715686132134,0,4.82023446330812,63.1992844372789,52.542147999528,30.0928806499796,58.1253060149003,92.8265316676019,65.2835852879381
"peak23411",21.0396741080383,26.5184749808167,36.903439726271,26.664006981322,4.529867592136,7.23035169496218,20.2623660027917,17.9749453682596,37.0373915692057,10.2574069438059,18.0496033798115,16.3208963219845
"peak23417",20.5503793613397,22.7301214121286,54.7960165632509,57.2782372191362,9.05973518427201,26.5112895481947,28.4637998610646,24.8883858945133,43.9819024884318,43.5939795111752,27.3322565465717,75.2180439187113
"peak23425",0,0,0,0,0,0,0,0,0,0,0,0
"peak23430",30.8255690420096,68.1903642363859,197.93663125909,296.266744236912,113.2466898034,130.146330509319,79.1197148680438,61.5296206836578,150.464403249898,253.016037947213,247.537417780272,190.883526548428
"peak23447",17.1253161344498,7.57670713737621,16.7742907846686,34.0706755872448,0,9.64046892661625,15.9204304307649,16.5922572630088,20.8335327576782,58.1253060149003,96.952155297273,60.3163559725515
"peak23451",3.42506322688996,0,0,10.3693360482919,0,12.0505861582703,0,0.691344052625369,4.62967394615071,44.448763423159,17.0181974723937,26.9649591406701
"peak23514",5.38224221368422,0,2.23657210462248,21.7262279107068,0,2.41011723165406,12.5433694302996,7.60478457887905,6.94451091922607,29.0626530074501,17.0181974723937,21.2881256373711
"peak23518",22.0182636014354,11.3650607060643,29.0754373600923,24.1951174460144,0,4.82023446330812,27.9813625752838,51.8508039469026,9.25934789230143,27.3530851834825,30.9421772225339,7.80564606703608
