peak,target_gene,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID,CLIP_LFC,CLIP_p,RNA_LFC,RNA_p,Protein_LFC,Protein_p,rank_value
peak207,Rdh10,ENSMUSG00000025921,Q8VCH7,98711,0.717729838101111,0.108615079497733,0.479017215004384,0.01017971844506,0.678522537510866,0.0013076920629394,1.875269590616361
peak110410,Dhrs9,ENSMUSG00000027068,Q58NB6,241452,1.00316837115011,0.176915636084727,0.510566446125307,0.0316644912076662,0.354391461799937,0.0481419728642629,1.8681262790753541
peak7030,Lamb3,ENSMUSG00000026639,Q61087,16780,0.210367214086233,0.807169060532523,0.426053867639223,0.0153901869610303,1.22432592453699,0.00185878256912219,1.860747006262446
peak213,Rdh10,ENSMUSG00000025921,Q8VCH7,98711,-0.668141563909661,0.350645720047714,0.479017215004384,0.01017971844506,0.678522537510866,0.0013076920629394,1.825681316424911
peak43969,Sdc1,ENSMUSG00000020592,P18828,20969,0.699070446720002,0.102220029662313,0.524490361832983,1.05006311307527e-4,0.597652401531498,0.0215495984206085,1.821213210084483
peak131251,Lmna,ENSMUSG00000028063,P48678,16905,0.84371135761939,0.428868456264811,0.545889433178864,8.49862087886534e-6,0.39343818555402,2.01493755931985e-4,1.783038976352274
peak38440,Tnfaip1,ENSMUSG00000017615,O70479,21927,1.18771901453915,0.0755603583339063,0.246251557745996,0.0112754209949159,0.327177660049068,2.78353319838532e-5,1.761148232334214
peak21507,Reep3,ENSMUSG00000019873,Q99KK1,28193,1.21483307888901,0.0510718117200713,0.299170543988763,0.0497239482784944,0.206754599230177,0.0286240648190417,1.72075822210795
peak202091,Hyal2,ENSMUSG00000010047,O35632,15587,0.88074818475116,0.0676757496714273,0.410661701097428,0.0227547108028717,0.42904069573294,0.00437460377365929,1.720450581581528
peak177972,Mical2,ENSMUSG00000038244,Q8BML1,320878,-0.919148997381724,0.30741097853857,0.363539156208496,0.038334043788349,0.39621753204092,3.27048650143259e-4,1.67890568563114
peak128971,Ddah1,ENSMUSG00000028194,Q9CWS0,69219,0.473398499588483,0.46560321425801,0.68024831254843,3.09613059577524e-4,0.514501586520069,3.08000310288942e-5,1.668148398656982
peak70012,Atg101,ENSMUSG00000037204,Q9D8Z6,68118,1.11278957352364,0.0637659551938386,0.423013428459378,0.00747259818021352,0.129858033795164,0.00836228798885172,1.665661035778182
peak155152,Arpc1b,ENSMUSG00000029622,Q9WV32,11867,0.963806136365064,0.077422602819519,0.487769037182349,4.05432455651672e-4,0.19483222578938,3.1237618889282e-4,1.646407399336793
peak193291,Col4a1,ENSMUSG00000031502,P02463,12826,0.801564057443232,0.116875525178053,0.557241134973334,0.0147173198741823,0.204479306038276,0.00838423265898258,1.563284498454842
peak120397,Ubr1,ENSMUSG00000027272,O70481,22222,0.841794943147156,0.0661812081124356,0.465052864454906,0.0206209439085835,0.210598856535615,7.29296702301439e-5,1.517446664137677
peak21526,Reep3,ENSMUSG00000019873,Q99KK1,28193,0.969472491840365,0.12154585866547,0.299170543988763,0.0497239482784944,0.206754599230177,0.0286240648190417,1.475397635059305
peak66808,Sepp1,ENSMUSG00000064373,P70274,NA,0.249106985084725,0.675227911765424,0.847317619513544,4.07845685259718e-4,0.340888254979303,0.00814876718425846,1.4373128595775722
peak119548,Hsd17b12,ENSMUSG00000027195,O70503,56348,0.964739171608572,0.283265460669939,0.227101703660721,0.0392654303526896,0.244625375862392,2.57011489148556e-4,1.436466251131685
peak128946,Ddah1,ENSMUSG00000028194,Q9CWS0,69219,0.226905129246762,0.833550630744023,0.68024831254843,3.09613059577524e-4,0.514501586520069,3.08000310288942e-5,1.4216550283152611
peak141869,Cpne3,ENSMUSG00000028228,Q8BT60,70568,1.01707166212878,0.0955205098983281,0.253693264698575,0.0103014269546141,0.130123098014033,2.5123260892218e-4,1.4008880248413882
peak202094,Hyal2,ENSMUSG00000010047,O35632,15587,-0.552923054841623,0.452431782832264,0.410661701097428,0.0227547108028717,0.42904069573294,0.00437460377365929,1.392625451671991
peak110415,Dhrs9,ENSMUSG00000027068,Q58NB6,241452,0.518219707875626,0.308517519464223,0.510566446125307,0.0316644912076662,0.354391461799937,0.0481419728642629,1.3831776158008702
peak208854,Tgfbr2,ENSMUSG00000032440,Q62312,21813,0.763387480717251,0.0880994674495843,0.262977471291926,0.0253588505803457,0.350034669069764,9.53386979920971e-4,1.376399621078941
peak93165,Galnt1,ENSMUSG00000000420,O08912,14423,0.866079553262396,0.207975769985859,0.254002058839878,0.0286839913529835,0.250494401461231,1.1981711576625e-4,1.370576013563505
peak73828,Cyb5r3,ENSMUSG00000018042,Q9DCN2,109754,0.880802423331859,0.0753141021738861,0.28956609883081,0.0115686434069936,0.195469386523061,0.00845655647285195,1.36583790868573
peak64228,Ankrd28,ENSMUSG00000014496,Q505D1,105522,0.539557748469883,0.237057452101685,0.662536439412871,0.00201846870576284,0.158796613653646,2.91390588039098e-4,1.3608908015364
peak220,Rdh10,ENSMUSG00000025921,Q8VCH7,98711,0.176688290493524,0.717922435345024,0.479017215004384,0.01017971844506,0.678522537510866,0.0013076920629394,1.3342280430087738
peak180890,Vasp,ENSMUSG00000030403,P70460,22323,0.635630579788764,0.308262899450677,0.391356854529646,0.00581401842799155,0.296396182191433,2.93425281753346e-6,1.323383616509843
peak6223,Dcaf8,ENSMUSG00000026554,Q8N7N5,98193,0.792305696411716,0.465558615474321,0.309370558770979,0.00171194805849486,0.220065839634614,0.0406344884093501,1.321742094817309
peak115034,Ywhab,ENSMUSG00000018326,Q9CQV8,54401,-1.06991476677623,0.164298895839867,0.180910439516603,0.0210624902092936,0.0695361788091873,0.0327514320303522,1.3203613851020204
peak133894,Rap1gds1,ENSMUSG00000028149,E9Q912,229877,0.83793784419321,0.237260312634388,0.380769377777549,0.0358533799883292,0.0937234083181824,5.85855570439236e-4,1.3124306302889415
peak57817,Iqgap2,ENSMUSG00000021676,Q3UQ44,544963,0.729487160900909,0.220520141475048,0.352343337305566,0.0466322116080695,0.175827901277217,0.0293625852520988,1.257658399483692
peak155156,Arpc1b,ENSMUSG00000029622,Q9WV32,11867,0.567685342730797,0.167449458900302,0.487769037182349,4.05432455651672e-4,0.19483222578938,3.1237618889282e-4,1.250286605702526
peak143356,Ptpn3,ENSMUSG00000038764,A2ALK8,545622,-0.630663289707576,0.387679321908231,0.389273051539556,0.0281104110712811,0.218812022996045,0.00132859022313677,1.2387483642431771
peak61757,Mtmr6,ENSMUSG00000021987,Q8VE11,219135,0.656187838820856,0.176830900940364,0.466804115411927,8.97524735426084e-6,0.105637108172664,0.0277666207115064,1.2286290624054468
peak141868,Cpne3,ENSMUSG00000028228,Q8BT60,70568,0.843299624385577,0.127431483864328,0.253693264698575,0.0103014269546141,0.130123098014033,2.5123260892218e-4,1.227115987098185
peak147837,Ddi2,ENSMUSG00000078515,A2ADY9,68817,0.695287225068831,0.147357973616829,0.301092126111509,0.00167487166212821,0.22194192983865,0.00153893327539325,1.21832128101899
peak143374,Ptpn3,ENSMUSG00000038764,A2ALK8,545622,-0.607596305110046,0.327806506996189,0.389273051539556,0.0281104110712811,0.218812022996045,0.00132859022313677,1.2156813796456472
peak180893,Vasp,ENSMUSG00000030403,P70460,22323,0.523168830680913,0.133996524373926,0.391356854529646,0.00581401842799155,0.296396182191433,2.93425281753346e-6,1.210921867401992
peak39653,Tom1l1,ENSMUSG00000020541,Q923U0,71943,0.573119609418988,0.352815947814144,0.263997024461711,0.00399514208706295,0.373424339295619,2.43911138997416e-4,1.2105409731763181
peak195795,Itfg1,ENSMUSG00000031703,Q99KW9,71927,0.863516076083526,0.0883129315485501,0.20083282238828,0.0262422508880046,0.137299306349296,0.00186515616988869,1.201648204821102
peak21514,Reep3,ENSMUSG00000019873,Q99KK1,28193,0.691366727644221,0.270630524845156,0.299170543988763,0.0497239482784944,0.206754599230177,0.0286240648190417,1.197291870863161
peak120373,Ubr1,ENSMUSG00000027272,O70481,22222,0.507073785555913,0.366691483336538,0.465052864454906,0.0206209439085835,0.210598856535615,7.29296702301439e-5,1.182725506546434
peak104935,Rtn3,ENSMUSG00000024758,Q9ES97,20168,0.700861104204197,0.173706698877104,0.156517843105296,0.00896837720137291,0.321450709458976,0.0030990573424991,1.178829656768469
peak115041,Ywhab,ENSMUSG00000018326,Q9CQV8,54401,0.922528407453352,0.0689798835395217,0.180910439516603,0.0210624902092936,0.0695361788091873,0.0327514320303522,1.1729750257791423
peak21520,Reep3,ENSMUSG00000019873,Q99KK1,28193,0.664358065171637,0.333276605869932,0.299170543988763,0.0497239482784944,0.206754599230177,0.0286240648190417,1.170283208390577
peak70065,Krt18,ENSMUSG00000023043,P05784,16668,0.368798502740992,0.243478346647166,0.425959995259119,3.03365267387974e-4,0.351839546958604,0.00246413930954058,1.146598044958715
peak21032,Mcu,ENSMUSG00000009647,Q3UMR5,215999,0.707248533702122,0.411994682133457,0.271897886868006,0.0390494967479983,0.167445149122798,1.18255131493551e-4,1.146591569692926
peak108752,Lrrc8a,ENSMUSG00000007476,Q80WG5,241296,0.495039318906991,0.365817981930145,0.27396685011615,0.025679125540827,0.374711997622998,1.15710942058298e-4,1.143718166646139
peak115036,Ywhab,ENSMUSG00000018326,Q9CQV8,54401,0.884988760315779,0.0793559146540105,0.180910439516603,0.0210624902092936,0.0695361788091873,0.0327514320303522,1.1354353786415692
peak147840,Ddi2,ENSMUSG00000078515,A2ADY9,68817,0.609541384213022,0.136046913109542,0.301092126111509,0.00167487166212821,0.22194192983865,0.00153893327539325,1.132575440163181
peak6203,Dcaf8,ENSMUSG00000026554,Q8N7N5,98193,0.596364919413029,0.143752745823679,0.309370558770979,0.00171194805849486,0.220065839634614,0.0406344884093501,1.1258013178186221
peak159782,Rnf10,ENSMUSG00000041740,Q3UIW5,50849,0.593698111454752,0.231024702399137,0.171536758660552,0.0219111774048416,0.352588858960908,4.19135934220779e-4,1.117823729076212
peak155155,Arpc1b,ENSMUSG00000029622,Q9WV32,11867,0.426666806386641,0.390329561180696,0.487769037182349,4.05432455651672e-4,0.19483222578938,3.1237618889282e-4,1.10926806935837
peak208855,Tgfbr2,ENSMUSG00000032440,Q62312,21813,0.487730265456796,0.280585284599406,0.262977471291926,0.0253588505803457,0.350034669069764,9.53386979920971e-4,1.100742405818486
peak180771,Arhgap35,ENSMUSG00000058230,Q91YM2,232906,0.609880310572413,0.257489854040185,0.344956717780267,0.00893304461100882,0.142986408273039,0.0126417289385242,1.097823436625719
peak147838,Ddi2,ENSMUSG00000078515,A2ADY9,68817,0.561225992764458,0.186051221933758,0.301092126111509,0.00167487166212821,0.22194192983865,0.00153893327539325,1.084260048714617
peak31953,Lasp1,ENSMUSG00000038366,Q61792,16796,0.587340229543997,0.272720871980274,0.249171212629416,0.00937348972862487,0.245212101209764,0.00174141777593891,1.0817235433831769
peak138264,Rragc,ENSMUSG00000028646,Q99K70,54170,0.691938165079073,0.218036888893391,0.261652124192554,0.0207372296008015,0.122539752412105,0.00153616820245571,1.076130041683732
peak3107,Sept2,ENSMUSG00000026276,P42208,18000,0.694670101582881,0.324636392921266,0.193549184814846,0.037101857369842,0.18772240736778,0.0060096556225862,1.075941693765507
peak61758,Mtmr6,ENSMUSG00000021987,Q8VE11,219135,0.478476408944032,0.366691483336538,0.466804115411927,8.97524735426084e-6,0.105637108172664,0.0277666207115064,1.050917632528623
peak31951,Lasp1,ENSMUSG00000038366,Q61792,16796,0.554731986640907,0.234098345792345,0.249171212629416,0.00937348972862487,0.245212101209764,0.00174141777593891,1.049115300480087
peak31950,Lasp1,ENSMUSG00000038366,Q61792,16796,0.549807218143216,0.165587076559266,0.249171212629416,0.00937348972862487,0.245212101209764,0.00174141777593891,1.0441905319823959
peak39664,Tom1l1,ENSMUSG00000020541,Q923U0,71943,0.401607393773529,0.520032583240628,0.263997024461711,0.00399514208706295,0.373424339295619,2.43911138997416e-4,1.039028757530859
peak180715,Arhgap35,ENSMUSG00000058230,Q91YM2,232906,0.472320494103209,0.38727367404095703,0.344956717780267,0.00893304461100882,0.142986408273039,0.0126417289385242,0.9602636201565149
peak115029,Ywhab,ENSMUSG00000018326,Q9CQV8,54401,-0.680422812846005,0.286465304932965,0.180910439516603,0.0210624902092936,0.0695361788091873,0.0327514320303522,0.9308694311717953
peak3114,Sept2,ENSMUSG00000026276,P42208,18000,0.517502726919909,0.246645672574424,0.193549184814846,0.037101857369842,0.18772240736778,0.0060096556225862,0.8987743191025349
peak144618,Cyp2j6,ENSMUSG00000052914,O54750,13110,0.254410466744312,0.758216959758291,0.40439476255017,1.59200129792547e-4,0.221629665362018,0.00850318985464203,0.8804348946564999
peak146765,Sfn,ENSMUSG00000047281,O70456,55948,0.205525758082547,0.841708183259491,0.438237089396507,0.0479828143712639,0.212266159111011,0.00122993908471112,0.856029006590065
peak146540,Ythdf2,ENSMUSG00000040025,Q91YT7,213541,0.555613778210793,0.237473340686661,0.173297320942853,0.0351563336921018,0.117540917158339,0.0420586771648999,0.8464520163119851
peak153469,Ddx54,ENSMUSG00000029599,Q8K4L0,71990,-0.466127005661318,0.510053123940795,0.230275520658105,0.0317607567288246,0.139488308484267,0.00790446170525242,0.83589083480369
peak112574,Snap23,ENSMUSG00000027287,O09044,20619,0.309952637242234,0.595236948941118,0.44061108820715,0.00166663869987686,0.0696776570045062,0.0152925435478388,0.8202413824538902
peak75265,Lima1,ENSMUSG00000023022,Q9ERG0,65970,-0.294091509381171,0.605114175735341,0.233542289459224,0.0379931614447678,0.2893814401012,7.55090922871448e-4,0.817015238941595
peak138265,Rragc,ENSMUSG00000028646,Q99K70,54170,0.432471901383759,0.363125642283421,0.261652124192554,0.0207372296008015,0.122539752412105,0.00153616820245571,0.816663777988418
peak180887,Vasp,ENSMUSG00000030403,P70460,22323,0.056421460478973,0.936403345145397,0.391356854529646,0.00581401842799155,0.296396182191433,2.93425281753346e-6,0.744174497200052
peak115037,Ywhab,ENSMUSG00000018326,Q9CQV8,54401,0.44108471116022,0.376752486999209,0.180910439516603,0.0210624902092936,0.0695361788091873,0.0327514320303522,0.6915313294860103
peak119522,Hsd17b12,ENSMUSG00000027195,O70503,56348,0.14662085220367,0.846581790865118,0.227101703660721,0.0392654303526896,0.244625375862392,2.57011489148556e-4,0.6183479317267829
peak79372,Mrps6,ENSMUSG00000039680,P58064,121022,-0.140986760706585,0.865388455983096,0.307738266520843,0.038463192506825,0.0641798128225084,0.0216456856479276,0.5129048400499364
peak31317,Spag9,ENSMUSG00000020859,Q58A65,70834,0.136594514403946,0.752980042829786,0.236299107471258,0.0379345621483193,0.0820176042206382,0.0447604305128832,0.4549112260958422
peak10853,Vps4b,ENSMUSG00000009907,P46467,20479,0.163729341037029,0.769636148212896,0.177732933400348,0.00897459157018991,0.108867675496375,0.00156078647206588,0.45032994993375197
