peak,target_gene,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID,CLIP_LFC,CLIP_p,RNA_LFC,RNA_p,Protein_LFC,Protein_p,rank_value
peak18907,Tspan8,ENSMUSG00000034127,Q8R3G9,216350,1.16514147646903,0.0385564067367741,0.353949911767045,0.0260293862600994,0.602490131032338,3.27501122946347e-4,2.121581519268413
peak88208,Ezr,ENSMUSG00000052397,P26040,22350,1.25750391461351,0.027489493668898,0.541207320470492,4.59958501920889e-4,0.306235822875774,1.59008423686233e-4,2.1049470579597758
peak127997,Slc25a24,ENSMUSG00000040322,Q8BMD8,229731,1.29112412516144,0.0313791259459677,0.400542397165388,0.00942347477117735,0.412039437460332,1.07634117090463e-4,2.10370595978716
peak144028,Zdhhc21,ENSMUSG00000028403,Q9D270,68268,1.1477586715437,0.00358486895162969,0.513197231980258,0.00178154714136979,0.440188553068193,0.00378695805143686,2.101144456592151
peak96774,Dsc2,ENSMUSG00000024331,P55292,13506,1.40442180216585,0.00623347504664986,0.417118880265521,8.58367606786704e-5,0.275730201139518,2.73347340754287e-5,2.0972708835708893
peak167860,Cmas,ENSMUSG00000030282,Q99KK2,12764,1.57451800561162,0.0242919346786275,0.239011089416637,0.00845132026107781,0.280852253524144,0.00729769539671645,2.094381348552401
peak183590,Lrrk1,ENSMUSG00000015133,Q3UHC2,233328,1.30746606413595,0.0346122715436223,0.371388810410333,0.0154305502805784,0.408654323927634,0.00126900650734247,2.0875091984739167
peak127343,Notch2,ENSMUSG00000027878,O35516,18129,0.916312042015141,0.00867140007732958,0.40394793665843,0.0298260158818912,0.747408104001228,0.00448378145054097,2.0676680826747993
peak167859,Cmas,ENSMUSG00000030282,Q99KK2,12764,1.54723686270169,0.0199286301994463,0.239011089416637,0.00845132026107781,0.280852253524144,0.00729769539671645,2.067100205642471
peak100235,Ahnak,ENSMUSG00000069833,E9Q616,66395,0.989585696146266,0.0165336953023728,0.47495523466554,0.0115292136960347,0.596341778791533,5.86818776003946e-6,2.060882709603339
peak118636,Nckap1,ENSMUSG00000027002,P28660,50884,1.73761959415896,0.0358263343031729,0.163273791383805,0.038548881222550103,0.157283551777292,4.55300588039525e-4,2.058176937320057
peak100244,Ahnak,ENSMUSG00000069833,E9Q616,66395,0.98305552157234,0.035001614938325,0.47495523466554,0.0115292136960347,0.596341778791533,5.86818776003946e-6,2.0543525350294134
peak5012,Lad1,ENSMUSG00000041782,P57016,16763,1.13577062737002,0.0277174624271924,0.46984293876403,4.55088865410695e-4,0.441284162750996,4.40134307793017e-6,2.046897728885046
peak208594,Nbeal2,ENSMUSG00000056724,Q6ZQA0,235627,1.2998087726714,0.00208328916910983,0.486141802155608,0.0363627840669591,0.256363415866324,1.95449901262001e-4,2.042313990693332
peak127837,Eps8l3,ENSMUSG00000040600,Q91WL0,99662,1.35665979015284,0.00428553857705475,0.401582113008943,0.0253601186147181,0.269954436651019,0.0100692226018886,2.0281963398128022
peak57926,Hmgcr,ENSMUSG00000021670,Q01237,15357,1.55972925155281,3.95241831889018e-4,0.30998137070995,0.0109550586439402,0.156631992918384,0.00810400988104064,2.026342615181144
peak96674,Npc1,ENSMUSG00000024413,O35604,18145,1.02465995361228,0.012297535055637,0.385333358386895,0.0307389688490015,0.5903148363483,0.00329412569990455,2.000308148347475
peak104611,Rps6ka4,ENSMUSG00000024952,Q9Z2B9,56613,0.939087220102896,0.0424890540501639,0.480877876749132,5.52165277928219e-4,0.568369756100259,4.42547313691768e-5,1.988334852952287
peak211054,Atp7a,ENSMUSG00000033792,Q64430,11977,1.26054339002127,0.0157787241012206,0.395419652471502,0.0351527736886226,0.328156207871692,3.69185220218423e-4,1.9841192503644638
peak1861,Arpc2,ENSMUSG00000006304,Q9CVB6,76709,1.37635232354183,0.00890088262940887,0.384232989075735,0.00187253990307634,0.220343227213947,7.17296647298554e-4,1.980928539831512
peak115091,Pigt,ENSMUSG00000017721,Q8BXQ2,78928,1.66096404317287,0.00306220310407398,0.22099319092963,0.0100907091132001,0.0641977209134959,0.0219094968500654,1.9461549550159958
peak182064,Sipa1l3,ENSMUSG00000030583,G3X9J0,74206,1.18705791932964,0.0296953431775067,0.48518626518464,0.00658044018586047,0.273384317559339,1.42501226364212e-5,1.9456285020736188
peak119680,Cd44,ENSMUSG00000005087,P15379,12505,1.01590091189054,0.0446532081701597,0.394376637665798,0.0162640366463253,0.529332083545998,6.55395099444269e-4,1.939609633102336
peak145045,Foxd2,ENSMUSG00000055210,O35392,17301,1.24519746824166,0.010723058827379,0.423206195208374,0.0438085006113066,0.242748452490334,0.034793250411352,1.9111521159403682
peak207164,Tmod3,ENSMUSG00000058587,Q9JHJ0,50875,1.35605277837598,0.00342668574158082,0.248822147379762,0.0423518129901874,0.305426967535572,0.00209460182239942,1.910301893291314
peak211072,Atp7a,ENSMUSG00000033792,Q64430,11977,1.17662766635297,0.0153700627536609,0.395419652471502,0.0351527736886226,0.328156207871692,3.69185220218423e-4,1.900203526696164
peak96785,Dsc2,ENSMUSG00000024331,P55292,13506,1.20686402771865,0.00691711243435178,0.417118880265521,8.58367606786704e-5,0.275730201139518,2.73347340754287e-5,1.899713109123689
peak59797,Slc4a7,ENSMUSG00000021733,Q8BTY2,218756,1.1276264296141,0.00675727556839374,0.529715469666614,0.0183581891781158,0.22386911969768,0.0010422900788223,1.8812110189783942
peak70959,Ywhaz,ENSMUSG00000022285,P63101,22631,1.47144443108909,0.0208921480680567,0.253383898769799,0.0014909151266195,0.147254408776093,7.16582742716852e-4,1.8720827386349819
peak208620,Nbeal2,ENSMUSG00000056724,Q6ZQA0,235627,1.12879281479616,0.0109065143356013,0.486141802155608,0.0363627840669591,0.256363415866324,1.95449901262001e-4,1.8712980328180917
peak111089,Ssfa2,ENSMUSG00000027007,Q922B9,NA,0.957919965401484,0.0295298603392694,0.41174047224786,0.00252753352709727,0.499758444077426,3.15126080429092e-4,1.8694188817267698
peak96773,Dsc2,ENSMUSG00000024331,P55292,13506,1.17103717235309,0.0276010582067732,0.417118880265521,8.58367606786704e-5,0.275730201139518,2.73347340754287e-5,1.8638862537581289
peak184547,Capn5,ENSMUSG00000035547,O08688,12337,1.2205856427043,0.0109065143356013,0.259684447557954,0.0411337901871769,0.362270726428615,8.94009044796096e-5,1.8425408166908692
peak60366,Anxa11,ENSMUSG00000021866,P97384,11744,1.25511129143703,0.00956279484589651,0.442675280458126,0.0100717645011288,0.141384083339106,0.0189893485111007,1.839170655234262
peak60843,Glud1,ENSMUSG00000021794,P26443,14661,1.34150020655959,0.0134272562182086,0.320506962935823,0.00985453564527108,0.177074865302786,0.0194002309715681,1.839082034798199
peak96688,Npc1,ENSMUSG00000024413,O35604,18145,0.837278957359919,0.0468460609134558,0.385333358386895,0.0307389688490015,0.5903148363483,0.00329412569990455,1.8129271520951138
peak75421,Krt8,ENSMUSG00000049382,P11679,16691,1.21201110682945,0.00603690616826903,0.329097873561599,0.014985865836584,0.24280956529892,0.00789389635394616,1.7839185456899689
peak210145,Xiap,ENSMUSG00000025860,Q60989,11798,1.284414971495,0.015424561015151,0.286142976884215,0.00328780323061606,0.213112817186385,0.00839645797034546,1.7836707655656
peak118791,Ctnnd1,ENSMUSG00000034101,P30999,12388,1.26364550556151,9.21604843096333e-4,0.235120523837931,0.0438574016434586,0.26437518333709,3.25991749771392e-4,1.763141212736531
peak208602,Nbeal2,ENSMUSG00000056724,Q6ZQA0,235627,1.00290938848388,0.033676900536438,0.486141802155608,0.0363627840669591,0.256363415866324,1.95449901262001e-4,1.745414606505812
peak34277,Slc25a10,ENSMUSG00000025792,Q9QZD8,27376,1.30008426425219,0.0132187024665556,0.294344268989835,0.0183220897837292,0.128986726374265,0.00184090352332085,1.72341525961629
peak107597,Usp6nl,ENSMUSG00000039046,Q80XC3,98910,1.07755758022431,0.0377252568776745,0.295360887311654,0.0267812755993263,0.34693843428119,0.00267885144583859,1.719856901817154
peak118758,Ctnnd1,ENSMUSG00000034101,P30999,12388,1.17098412383482,0.0266272807127202,0.235120523837931,0.0438574016434586,0.26437518333709,3.25991749771392e-4,1.670479831009841
peak39888,Itga3,ENSMUSG00000001507,Q62470,16400,1.00791079457904,0.0295298603392694,0.37342685886585,0.01515716328538,0.276115206085054,4.15411702073875e-4,1.657452859529944
peak57925,Hmgcr,ENSMUSG00000021670,Q01237,15357,1.17666470148455,0.00446714907477454,0.30998137070995,0.0109550586439402,0.156631992918384,0.00810400988104064,1.643278065112884
peak193017,Itgb1,ENSMUSG00000025809,P09055,16412,1.00493192943162,0.0370981836082826,0.352653696066014,0.00904395304468107,0.279720341503771,2.44788147960775e-4,1.637305967001405
peak2250,Acsl3,ENSMUSG00000032883,Q9CZW4,74205,0.976128425233911,0.0466168836871955,0.350697399122164,0.0127841946521794,0.278874388461894,6.19995907300024e-4,1.605700212817969
peak122817,Sdc4,ENSMUSG00000017009,O35988,20971,1.06092765838116,0.0493851759381684,0.329724266377585,0.0355407079217109,0.202808410258546,0.0326659372095583,1.5934603350172911
peak27990,Map2k3,ENSMUSG00000018932,O09110,26397,1.12503844065437,0.0364090078668873,0.286899447196569,0.0494344527632105,0.141146168020118,1.7082995401477e-4,1.553084055871057
peak99766,Atl3,ENSMUSG00000024759,Q91YH5,109168,0.970077515424072,0.0216643136230767,0.299540351756227,0.0020967696040936302,0.281896472197158,0.00106608678096109,1.5515143393774569
peak193036,Itgb1,ENSMUSG00000025809,P09055,16412,0.885874525318465,0.0446532081701597,0.352653696066014,0.00904395304468107,0.279720341503771,2.44788147960775e-4,1.51824856288825
peak105980,Ak3,ENSMUSG00000024782,Q9WTP7,56248,1.11776984456411,0.0420586964936213,0.202356441036294,0.0321054636130828,0.187843020158196,0.0051435016140495,1.5079693057585999
peak159870,Prkab1,ENSMUSG00000029513,Q9R078,19079,1.00646375828735,0.0426152987789093,0.372448525149941,0.0491082100512532,0.126413391439937,0.00943603636555154,1.505325674877228
peak118757,Ctnnd1,ENSMUSG00000034101,P30999,12388,0.942814018736751,0.0325459439407987,0.235120523837931,0.0438574016434586,0.26437518333709,3.25991749771392e-4,1.4423097259117719
peak3895,Mgat5,ENSMUSG00000036155,Q8R4G6,107895,0.945616133199852,0.0346122715436223,0.283848408178036,0.0169105530477178,0.210636822117046,1.22444800007639e-6,1.440101363494934
peak99770,Atl3,ENSMUSG00000024759,Q91YH5,109168,0.821249024180482,0.0221151502656771,0.299540351756227,0.0020967696040936302,0.281896472197158,0.00106608678096109,1.4026858481338669
peak29231,Pitpna,ENSMUSG00000017781,P53810,18738,1.01085077708927,0.0267261268199731,0.224150863734587,0.0469201091389097,0.115973271535511,0.00306266955454486,1.3509749123593682
peak1869,Arpc2,ENSMUSG00000006304,Q9CVB6,76709,0.721692143039647,0.0468460609134558,0.384232989075735,0.00187253990307634,0.220343227213947,7.17296647298554e-4,1.326268359329329
peak65358,Nupl1,ENSMUSG00000063895,Q8R332,71844,0.902901984067333,0.0273287737295535,0.234312062418027,0.0211468209639244,0.174938011950313,0.00381575444019083,1.312152058435673
peak27987,Map2k3,ENSMUSG00000018932,O09110,26397,0.88097501725029,0.018440120327203,0.286899447196569,0.0494344527632105,0.141146168020118,1.7082995401477e-4,1.309020632466977
peak70975,Ywhaz,ENSMUSG00000022285,P63101,22631,0.894565813167186,0.0452916654260043,0.253383898769799,0.0014909151266195,0.147254408776093,7.16582742716852e-4,1.295204120713078
peak115110,Pigt,ENSMUSG00000017721,Q8BXQ2,78928,0.833377977526828,0.0371890683032059,0.22099319092963,0.0100907091132001,0.0641977209134959,0.0219094968500654,1.1185688893699537
