"","900","1800","2700","3600","4500","5400","6300","7200","8100","9000"
"exon",0.334444444444444,0.296111111111111,0.283333333333333,0.278055555555556,0.282,0.283015373217262,0.292539682539683,0.304861111111111,0.325061728395062,0.344165435745938
"intergenic",0.00777777777777778,0.01,0.0155555555555556,0.0188888888888889,0.0171111111111111,0.0168549731431747,0.0163492063492063,0.0172222222222222,0.0179012345679012,0.0186342461083968
"intron",0.0633333333333333,0.0916666666666667,0.117037037037037,0.124722222222222,0.129333333333333,0.133358029264679,0.128888888888889,0.122638888888889,0.11320987654321,0.105215316441313
"utr3",0.554444444444444,0.558888888888889,0.539259259259259,0.530833333333333,0.52,0.513428412669013,0.505396825396825,0.496805555555556,0.480617283950617,0.4659697761618
"utr3*",0.0177777777777778,0.0183333333333333,0.02,0.0205555555555556,0.0228888888888889,0.0229672161511391,0.023968253968254,0.0234722222222222,0.0232098765432099,0.0223838200204522
"utr5",0.0166666666666667,0.0177777777777778,0.0174074074074074,0.0183333333333333,0.0213333333333333,0.0224115576958696,0.023968253968254,0.0258333333333333,0.0293827160493827,0.0322690603340529
"utr5*",0.00555555555555556,0.00722222222222222,0.00740740740740741,0.00861111111111111,0.00733333333333333,0.00796443785886275,0.00888888888888889,0.00916666666666667,0.0106172839506173,0.0113623451880468
