"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","AACTTT_UNKNOWN",0.00240673886883273,0.022864019253911,0.685101213936755,1.77385692552853,1,19,"c(`18129` = ""Notch2"", `56613` = ""Rps6ka4"", `68813` = ""Dock5"", `12843` = ""Col1a2"", `12842` = ""Col1a1"", `12825` = ""Col3a1"", `27041` = ""G3bp1"", `229658` = ""Vangl1"", `22222` = ""Ubr1"", `20677` = ""Sox4"")"
"2","GGGTGGRR_V$PAX4_03",0.00121212121212121,0.022864019253911,0.769526095849211,1.94205920662878,0,16,"c(`18129` = ""Notch2"", `56613` = ""Rps6ka4"", `12843` = ""Col1a2"", `12842` = ""Col1a1"", `16403` = ""Itga6"", `13511` = ""Dsg2"", `12825` = ""Col3a1"", `16412` = ""Itgb1"", `67974` = ""Ccny"")"
