"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-147-3p",294.09588031326,0.12334914987033,0.214422996903918,0.570638096959197,0.568244988432249,0.846004611583113
"mmu-miR-147-5p",8.08179159683526,-0.534667610286945,0.368255436330619,-1.42784457759565,0.153336598801366,0.53420492485637
"mmu-miR-148a-3p",472.236161149315,-0.383817858525951,0.125002531216029,-3.07046812728649,0.00213723496118331,0.0371057202865765
"mmu-miR-148a-5p",60.8457412824974,-0.859998054837376,0.17545950056822,-4.90183326773825,9.4946406751038e-07,6.83614128607473e-05
"mmu-miR-148b-3p",60.0641475264236,0.0728491765432157,0.20071819495149,0.361983305519788,0.717364505954708,0.899043640328935
"mmu-miR-148b-5p",19.0743294545764,0.286141964851415,0.251505481512962,1.13520481035235,0.256289514486559,0.671012547019354
"mmu-miR-149-5p",24.4399751555757,-1.27094122328912,0.385507292255335,-3.32965632679358,0.000869532372671547,0.0187818992497054
"mmu-miR-150-5p",13.2546969837232,-0.392611317207126,0.351137777535722,-1.11174232618295,0.266248955617602,0.688739813334156
"mmu-miR-151-3p",254.920815215196,-0.0107072285128493,0.162226134852044,-0.0669398394469507,0.946629596856976,0.976468196248435
"mmu-miR-151-5p",37.7752886412346,0.690765428059293,0.251840365629618,2.73217330597686,0.00629180353371524,0.0799429154872054
"mmu-miR-152-3p",105.835173653563,-0.353506615503225,0.189802309765336,-1.86739430187312,0.0618465449530374,0.364005421345355
"mmu-miR-152-5p",4.7893420703605,-0.421757292308917,0.39984707039862,-1.07048205697666,0.284402381246845,0.710183980916977
"mmu-miR-153-3p",1732.48212917161,-0.349252090554177,0.119047524245918,-2.93359299594765,0.00335063261818619,0.0487242293687528
"mmu-miR-154-3p",9.43671552722761,-0.326983005318959,0.413763381161066,-0.708681236659712,0.478522311194558,0.829903168642858
"mmu-miR-154-5p",3.426149514812,-0.321890043281823,0.421074613004842,-0.792799996812126,0.427894358374516,0.79525159270134
"mmu-miR-155-5p",176.304768435516,0.675567540501327,0.305017273900256,2.24532630517154,0.0247471925280795,0.227463556853837
"mmu-miR-15a-3p",1.25291150782224,0.036582644482377,0.410797964263123,0.154887421719648,0.876910069989945,0.951821985516724
"mmu-miR-15a-5p",2254.92170030683,-0.0248231916840616,0.0752199349194166,-0.330169429220261,0.741271944750092,0.899043640328935
"mmu-miR-15b-3p",91.793110146808,-0.0118958906606232,0.185130916277462,-0.0781840201136981,0.937681673206205,0.976468196248435
"mmu-miR-15b-5p",351.959359533271,-0.0130825769006347,0.115931157322143,-0.114436753876926,0.908891579975856,0.964720301104594
"mmu-miR-16-1-3p",288.3214133524,-0.0572402361020627,0.110999013405291,-0.515377089097303,0.606289539199898,0.861082493748824
"mmu-miR-16-2-3p",184.185078509746,-0.219705405914916,0.163931638621488,-1.33989560725208,0.180279286440571,0.577956441911711
"mmu-miR-16-5p",2417.43554077572,-0.0853659215078818,0.0671603073246951,-1.27131700902406,0.203615893672579,0.617885135282842
"mmu-miR-17-3p",90.7207783670319,0.525045126485663,0.180062405264927,2.92301819337558,0.00346656260518847,0.0487242293687528
"mmu-miR-17-5p",4564.38389231681,0.0360099499380677,0.0927722673254879,0.388232103321409,0.697844277711501,0.893102332095125
"mmu-miR-181a-1-3p",3.38081107259365,-0.145708014926077,0.399645355031755,-0.360613579970187,0.718388336150081,0.899043640328935
"mmu-miR-181a-2-3p",21.2253098460391,0.0112097118248736,0.277972689092224,0.0362501330788086,0.971082911818058,0.980684435405265
"mmu-miR-181a-5p",5434.67049995248,0.300770996854467,0.208136561831777,1.43725031242632,0.150646881686326,0.53420492485637
"mmu-miR-181b-5p",3184.2285068479,7.12288303770483e-05,0.101333927712784,0.000108772434827696,0.999913212153781,0.999913212153781
"mmu-miR-181c-3p",262.037704122257,-0.117611335770878,0.211581378007598,-0.551130129814332,0.581544472444408,0.846004611583113
"mmu-miR-181c-5p",1983.41629814165,-0.284972805364967,0.153548708878888,-1.8590024721593,0.0630267879703263,0.364005421345355
"mmu-miR-181d-5p",2324.03633192405,-0.522590002114851,0.171716880147859,-3.04599621856482,0.00231910751791103,0.0371057202865765
"mmu-miR-182-3p",13.9884623241212,0.160353503847972,0.264253215437032,0.5990896008068,0.549113135976998,0.846004611583113
"mmu-miR-182-5p",687.332308525085,0.415281518035122,0.337448491533048,1.26112008338278,0.207265585834597,0.617885135282842
"mmu-miR-183-3p",310.346493940766,0.220661673693316,0.227312677582313,0.970892433517671,0.331601846448751,0.739992826852194
"mmu-miR-183-5p",1066.22661206807,0.0244677323260315,0.127119915463797,0.19158686496582,0.848065832153461,0.941810898432636
"mmu-miR-1839-3p",3.4292438380609,-0.23635267823761,0.426667750133959,-0.551008029222598,0.58162817046339,0.846004611583113
"mmu-miR-1839-5p",4.58855341031888,-0.114150040310494,0.380141919594714,-0.29009006867405,0.77174733334186,0.911561549441238
"mmu-miR-1843a-5p",46.8018191918908,-0.309207941589841,0.245436833341343,-1.2726900118057,0.203128063341898,0.617885135282842
"mmu-miR-1843b-5p",8.18086837412882,-0.50609216914623,0.318768152478247,-1.59337782052328,0.111075458271053,0.451380216394472
"mmu-miR-185-3p",2.35645796274481,0.133310197799657,0.419384315713207,0.343494742395154,0.731226295464742,0.899043640328935
"mmu-miR-185-5p",555.658628728673,0.173140542650769,0.120183479823974,1.44095406661498,0.149597659982982,0.53420492485637
"mmu-miR-186-3p",2.75170163693909,0.0190260310437957,0.410563428723423,0.0444463691889318,0.964548600877932,0.980435283715921
"mmu-miR-186-5p",735.160290403924,-0.0182795204560763,0.132704632299749,-0.137382643905377,0.890728349121016,0.958209806319305
"mmu-miR-187-3p",32.9496317495063,0.0160456790341914,0.271133077006896,0.0578541991249399,0.953864765779721,0.976468196248435
"mmu-miR-188-5p",112.822613821507,0.203961880867765,0.150607421618821,1.35173971385526,0.176458595762393,0.577500858858741
"mmu-miR-18a-3p",309.329161514165,0.357526922564593,0.163214472927087,2.19109311809234,0.0284450546432492,0.242701155460522
"mmu-miR-18a-5p",1322.89090596518,0.392184159759644,0.114723007205632,3.41939624503302,0.000627602616892023,0.0142697016051239
"mmu-miR-18b-5p",1.04545160395214,-0.39160383384063,0.390514537123619,-0.874435390167662,0.381881191441229,NA
"mmu-miR-190a-5p",433.965776237332,0.631156737709444,0.216362372576043,2.92034733253305,0.00349641460747995,0.0487242293687528
"mmu-miR-190b-5p",9.74979100307039,-0.204663720666907,0.30225698877099,-0.67933883478915,0.496923195432662,0.832057443515155
"mmu-miR-191-3p",1.08829347377809,-0.184834119944334,0.410895550081296,-0.456432723171131,0.64807883909251,NA
"mmu-miR-191-5p",5411.35584982667,-0.0646462880470907,0.0874760167545521,-0.739186149817587,0.459793969856149,0.817411501966487
"mmu-miR-192-3p",28.465753814629,0.469697038356002,0.297493989418159,1.62458317150716,0.104251405285847,0.451380216394472
"mmu-miR-192-5p",4490.54105157982,0.0499168046186216,0.094587183799155,0.527759872892301,0.597666011382256,0.857779790422374
"mmu-miR-1927",3.35179283083215,0.401706079712175,0.411404596643069,0.986800373182949,0.323740511759267,0.739992826852194
"mmu-miR-1933-3p",0.729266365701896,0.0714499156755995,0.392614492916774,0.260988678479804,0.794101238037962,NA
"mmu-miR-1934-3p",1.69764628999092,-0.351118706495664,0.428181479281077,-0.829210812141406,0.406985127883231,0.78928611219152
"mmu-miR-1934-5p",0.540537560482254,0.0031877688705614,0.376074564075029,0.0425076682440054,0.96609399890247,NA
"mmu-miR-1936",12.871573296561,0.307994998934545,0.336442651476347,0.923454514087501,0.355770394012583,0.741633278712478
"mmu-miR-193a-3p",70.9211290690197,1.19433154609122,0.289018958318208,4.12599899258822,3.69128882021059e-05,0.00177181863370108
"mmu-miR-193a-5p",10.0762368831702,0.55320793024622,0.341288544976191,1.61832250507768,0.105593113102296,0.451380216394472
"mmu-miR-193b-3p",257.811318183113,0.356953923972295,0.262110624857285,1.36753568693754,0.17145745934123,0.565416965155811
"mmu-miR-194-1-3p",6.85389322799515,0.0316533838617222,0.372251906060781,0.0954847947233737,0.923929767127756,0.975886697797532
"mmu-miR-194-2-3p",253.476284941328,0.324103169801799,0.234440178625368,1.39053808489986,0.164365542730829,0.559101688659199
"mmu-miR-194-5p",13087.2736895278,0.0691199175353825,0.0934114919237258,0.740048129032109,0.459270791184479,0.817411501966487
"mmu-miR-1945",8.94882126102447,0.334416057452114,0.332048715470071,0.996659562795978,0.318929783914167,0.739992826852194
"mmu-miR-1947-5p",25.8646439332653,0.537338194733486,0.229244747226131,2.33959856891456,0.019304476780048,0.189534862931381
"mmu-miR-1948-5p",0.370582841742829,-0.245549177069697,0.263845332522172,-0.839109940300722,0.401407618513118,NA
"mmu-miR-1954",0.197642820709904,-0.0444593619312665,0.233888676394769,-0.188772902800884,0.850270810411487,NA
"mmu-miR-1955-3p",4.87433763266898,0.207125425634723,0.372451463727557,0.560398335665126,0.575207766604821,0.846004611583113
"mmu-miR-1955-5p",1.21080930292521,-0.0997349875176558,0.423459627365373,-0.228232534089991,0.819465470257558,0.927445184369719
"mmu-miR-1958",0.312288273664482,0.084108286432003,0.252492527506032,0.322473445187711,0.747094051848992,NA
"mmu-miR-195a-5p",25.369163222839,-0.123678392483141,0.316165369144645,-0.343519940122495,0.731207342434876,0.899043640328935
"mmu-miR-1964-3p",1.37472753693103,0.193967517044526,0.426398988858796,0.442522991126997,0.658110796964892,0.88818843679906
"mmu-miR-1968-5p",38.8968577758178,0.205962821711956,0.237794316170114,0.863604275299641,0.387805314766972,0.768494935685008
"mmu-miR-196a-1-3p",18.9546272052635,0.598663124234618,0.237986985217929,2.51102602956422,0.0120380820240849,0.126840278887919
"mmu-miR-196a-5p",4913.30997862563,0.0600935480736288,0.0931800046619294,0.645082039464901,0.518874022314358,0.846004611583113
"mmu-miR-196b-5p",12198.969513403,0.0630072815877837,0.11415628367089,0.551837838620911,0.581059460237571,0.846004611583113
"mmu-miR-1981-3p",2.65214478620886,0.209040803765392,0.416281161759453,0.474360754284657,0.635242674247323,0.871939560981439
"mmu-miR-1981-5p",73.183694906564,0.485556794656843,0.182483199844995,2.6600920485242,0.00781192986049566,0.093743158325948
"mmu-miR-1983",25.6794792857113,0.0245548541870777,0.213697972898528,0.115958399168261,0.90768551196639,0.964720301104594
"mmu-miR-199a-5p",8.0753396582878,-0.206060765603059,0.36153772224807,-0.568265172158273,0.56985492405812,0.846004611583113
"mmu-miR-199b-5p",2.10586210481408,-0.262463818441015,0.427800868373971,-0.617091408464189,0.537174435252966,0.846004611583113
"mmu-miR-19a-3p",6968.70576155435,0.082093611078091,0.131336660392821,0.62144277983659,0.534308332023358,0.846004611583113
"mmu-miR-19a-5p",1.21161219108706,0.155048125503614,0.399089261750682,0.42145851844442,0.673420295663411,0.891495733199339
"mmu-miR-19b-1-5p",11.091214071344,0.395777348584939,0.302077989136861,1.30955966529081,0.190344840937086,0.595862110759572
"mmu-miR-19b-3p",11479.7419267211,0.0166820798829371,0.130942328544922,0.123018526188121,0.902092427619135,0.962231922793744
